Gene stable ID	NCBI gene ID
ENSDARG00000053973	26998
ENSDARG00000053973	3273
ENSDARG00000053973	3827
ENSDARG00000097863	79759
ENSDARG00000099031	6330
ENSDARG00000062834	51295
ENSDARG00000081687	406923
ENSDARG00000062168	64418
ENSDARG00000091936	28
ENSDARG00000046022	51014
ENSDARG00000046022	100302736
ENSDARG00000005332	119548
ENSDARG00000005332	5406
ENSDARG00000057491	9683
ENSDARG00000100504	116729
ENSDARG00000103752	78986
ENSDARG00000103135	30968
ENSDARG00000017612	55163
ENSDARG00000104979	152815
ENSDARG00000096259	102723407
ENSDARG00000020964	5612
ENSDARG00000099446	6585
ENSDARG00000058226	50808
ENSDARG00000096307	8911
ENSDARG00000040252	476
ENSDARG00000025326	10627
ENSDARG00000025326	103910
ENSDARG00000080713	406984
ENSDARG00000080713	406985
ENSDARG00000041720	81873
ENSDARG00000053179	55917
ENSDARG00000112898	6483
ENSDARG00000078800	65012
ENSDARG00000025566	5250
ENSDARG00000016607	55268
ENSDARG00000042854	2052
ENSDARG00000058551	64208
ENSDARG00000059816	28974
ENSDARG00000010784	4659
ENSDARG00000076381	6576
ENSDARG00000079185	420
ENSDARG00000079185	419
ENSDARG00000002510	127343
ENSDARG00000006356	6572
ENSDARG00000007671	3570
ENSDARG00000007671	9466
ENSDARG00000007671	3561
ENSDARG00000056659	122011
ENSDARG00000063686	91419
ENSDARG00000081883	406979
ENSDARG00000013946	10625
ENSDARG00000004643	92211
ENSDARG00000029841	360200
ENSDARG00000032039	4084
ENSDARG00000025212	54973
ENSDARG00000117123	420
ENSDARG00000117123	419
ENSDARG00000088492	11064
ENSDARG00000012390	8645
ENSDARG00000108788	411
ENSDARG00000008292	1968
ENSDARG00000036588	3140
ENSDARG00000009499	23345
ENSDARG00000057011	8813
ENSDARG00000014849	120379
ENSDARG00000024642	8394
ENSDARG00000075281	23329
ENSDARG00000103893	10929
ENSDARG00000034534	523
ENSDARG00000055607	57530
ENSDARG00000086859	5860
ENSDARG00000083420	406919
ENSDARG00000062949	51559
ENSDARG00000029242	26273
ENSDARG00000045557	8835
ENSDARG00000055708	26521
ENSDARG00000102501	3202
ENSDARG00000060862	6310
ENSDARG00000008542	55432
ENSDARG00000104103	26750
ENSDARG00000101652	54801
ENSDARG00000036943	55204
ENSDARG00000032802	3895
ENSDARG00000078455	266675
ENSDARG00000097105	5858
ENSDARG00000077690	151963
ENSDARG00000099849	1879
ENSDARG00000112728	59349
ENSDARG00000056019	122011
ENSDARG00000103077	924
ENSDARG00000086737	137695
ENSDARG00000015206	3192
ENSDARG00000052454	114822
ENSDARG00000058533	5426
ENSDARG00000055712	6392
ENSDARG00000013434	7290
ENSDARG00000028228	10472
ENSDARG00000029501	2931
ENSDARG00000019332	4710
ENSDARG00000098036	152815
ENSDARG00000103457	23111
ENSDARG00000002912	51094
ENSDARG00000109961	29093
ENSDARG00000076025	8525
ENSDARG00000105976	3375
ENSDARG00000068130	11092
ENSDARG00000073920	129684
ENSDARG00000039820	4201
ENSDARG00000104864	23588
ENSDARG00000058566	79759
ENSDARG00000010905	51603
ENSDARG00000111785	51693
ENSDARG00000083122	100126346
ENSDARG00000033616	8091
ENSDARG00000053917	84920
ENSDARG00000053917	144245
ENSDARG00000076959	10227
ENSDARG00000026839	9412
ENSDARG00000061235	29880
ENSDARG00000070918	26998
ENSDARG00000070918	3273
ENSDARG00000070918	3827
ENSDARG00000059046	5711
ENSDARG00000061173	360226
ENSDARG00000099677	25805
ENSDARG00000053835	57475
ENSDARG00000077405	11168
ENSDARG00000003132	51074
ENSDARG00000004497	340348
ENSDARG00000040001	285527
ENSDARG00000069703	151651
ENSDARG00000061020	55088
ENSDARG00000002394	54577
ENSDARG00000002394	54600
ENSDARG00000002394	54657
ENSDARG00000002394	54578
ENSDARG00000002394	54576
ENSDARG00000002394	54579
ENSDARG00000002394	54659
ENSDARG00000002394	54575
ENSDARG00000098592	81563
ENSDARG00000100383	3459
ENSDARG00000013128	5163
ENSDARG00000044899	92703
ENSDARG00000025671	2916
ENSDARG00000005897	51071
ENSDARG00000102023	148479
ENSDARG00000012215	7372
ENSDARG00000052400	2830
ENSDARG00000056885	5187
ENSDARG00000078050	26147
ENSDARG00000089538	115992
ENSDARG00000070487	64757
ENSDARG00000021177	10390
ENSDARG00000052515	10241
ENSDARG00000033443	4193
ENSDARG00000020134	26037
ENSDARG00000059897	4915
ENSDARG00000099449	546
ENSDARG00000031202	440138
ENSDARG00000078172	5738
ENSDARG00000012610	6295
ENSDARG00000104149	10670
ENSDARG00000099803	5288
ENSDARG00000095332	286128
ENSDARG00000040186	125228
ENSDARG00000016613	27349
ENSDARG00000044053	7447
ENSDARG00000006038	121536
ENSDARG00000002690	5877
ENSDARG00000069363	282966
ENSDARG00000073737	64426
ENSDARG00000104786	54413
ENSDARG00000111323	420
ENSDARG00000111323	419
ENSDARG00000081589	406936
ENSDARG00000080100	442891
ENSDARG00000037870	71
ENSDARG00000045528	55785
ENSDARG00000002589	29895
ENSDARG00000007175	5965
ENSDARG00000029063	10845
ENSDARG00000046019	6615
ENSDARG00000005453	93986
ENSDARG00000071211	79078
ENSDARG00000039131	476
ENSDARG00000019038	27352
ENSDARG00000014047	1366
ENSDARG00000007823	467
ENSDARG00000082169	100126318
ENSDARG00000103739	57597
ENSDARG00000070570	5531
ENSDARG00000033599	204474
ENSDARG00000099708	8912
ENSDARG00000078315	79794
ENSDARG00000083634	406906
ENSDARG00000009885	6799
ENSDARG00000009885	6817
ENSDARG00000052855	1519
ENSDARG00000041171	1427
ENSDARG00000071429	6999
ENSDARG00000103964	83953
ENSDARG00000030494	148738
ENSDARG00000098437	83953
ENSDARG00000080633	727676
ENSDARG00000032098	733
ENSDARG00000042689	84614
ENSDARG00000099846	128025
ENSDARG00000069252	83881
ENSDARG00000078083	79798
ENSDARG00000061335	2589
ENSDARG00000044769	253980
ENSDARG00000102267	79755
ENSDARG00000042590	9904
ENSDARG00000009438	4656
ENSDARG00000067517	80071
ENSDARG00000015053	23426
ENSDARG00000045343	64854
ENSDARG00000098258	9194
ENSDARG00000019897	137964
ENSDARG00000020876	5164
ENSDARG00000027930	93100
ENSDARG00000077850	3958
ENSDARG00000003754	10100
ENSDARG00000092883	10964
ENSDARG00000092883	10561
ENSDARG00000099733	9541
ENSDARG00000011370	2534
ENSDARG00000101029	79759
ENSDARG00000017841	55832
ENSDARG00000011570	5463
ENSDARG00000103662	6755
ENSDARG00000027017	5525
ENSDARG00000056934	220296
ENSDARG00000068516	1404
ENSDARG00000028053	649
ENSDARG00000089868	7132
ENSDARG00000077687	6101
ENSDARG00000077687	107984125
ENSDARG00000042992	1427
ENSDARG00000045485	11228
ENSDARG00000060847	23067
ENSDARG00000040799	6750
ENSDARG00000060767	9887
ENSDARG00000099873	3290
ENSDARG00000060668	116441
ENSDARG00000006577	65220
ENSDARG00000069866	6656
ENSDARG00000058995	65094
ENSDARG00000007366	144193
ENSDARG00000104710	11168
ENSDARG00000018757	128209
ENSDARG00000018757	105378952
ENSDARG00000030250	79961
ENSDARG00000023600	6456
ENSDARG00000013704	29956
ENSDARG00000035535	5921
ENSDARG00000103032	5912
ENSDARG00000019160	80851
ENSDARG00000044935	3242
ENSDARG00000059003	57464
ENSDARG00000043179	9530
ENSDARG00000006207	2878
ENSDARG00000063390	5817
ENSDARG00000063390	5819
ENSDARG00000063390	57228
ENSDARG00000070605	124872
ENSDARG00000090190	4059
ENSDARG00000081163	406944
ENSDARG00000027657	1392
ENSDARG00000004880	6296
ENSDARG00000000241	30061
ENSDARG00000020596	374986
ENSDARG00000030583	3607
ENSDARG00000023724	56882
ENSDARG00000095497	79759
ENSDARG00000112569	55303
ENSDARG00000112569	474344
ENSDARG00000112569	26157
ENSDARG00000112569	170575
ENSDARG00000045268	6975
ENSDARG00000019207	28
ENSDARG00000099276	54577
ENSDARG00000099276	54600
ENSDARG00000099276	54657
ENSDARG00000099276	54578
ENSDARG00000099276	54576
ENSDARG00000099276	54579
ENSDARG00000099276	54659
ENSDARG00000099276	54575
ENSDARG00000110991	92822
ENSDARG00000076171	152485
ENSDARG00000054548	55303
ENSDARG00000054548	474344
ENSDARG00000054548	26157
ENSDARG00000054548	170575
ENSDARG00000002365	91012
ENSDARG00000036375	26999
ENSDARG00000060471	9245
ENSDARG00000059026	284366
ENSDARG00000059026	283471
ENSDARG00000059026	83886
ENSDARG00000059026	260429
ENSDARG00000017562	54971
ENSDARG00000037260	10210
ENSDARG00000059337	7050
ENSDARG00000007409	653505
ENSDARG00000007409	730262
ENSDARG00000007409	728945
ENSDARG00000007409	645142
ENSDARG00000007409	105371242
ENSDARG00000045983	23099
ENSDARG00000104952	5710
ENSDARG00000004115	11282
ENSDARG00000042520	9724
ENSDARG00000018653	11332
ENSDARG00000088556	83953
ENSDARG00000052997	64218
ENSDARG00000033436	79143
ENSDARG00000018032	6334
ENSDARG00000099336	4597
ENSDARG00000019747	3284
ENSDARG00000019747	3283
ENSDARG00000044339	6102
ENSDARG00000022101	84033
ENSDARG00000100199	55303
ENSDARG00000100199	474344
ENSDARG00000100199	26157
ENSDARG00000100199	170575
ENSDARG00000103994	653505
ENSDARG00000103994	730262
ENSDARG00000103994	728945
ENSDARG00000103994	645142
ENSDARG00000103994	105371242
ENSDARG00000010097	5655
ENSDARG00000010097	3818
ENSDARG00000057741	9971
ENSDARG00000002168	6434
ENSDARG00000083270	406883
ENSDARG00000008859	29116
ENSDARG00000098861	284485
ENSDARG00000039650	81618
ENSDARG00000037980	6923
ENSDARG00000112217	348378
ENSDARG00000081224	407015
ENSDARG00000003927	9069
ENSDARG00000003927	102723899
ENSDARG00000060051	146802
ENSDARG00000011581	55303
ENSDARG00000011581	474344
ENSDARG00000011581	26157
ENSDARG00000011581	170575
ENSDARG00000079486	54757
ENSDARG00000077434	22879
ENSDARG00000104169	27332
ENSDARG00000075158	9543
ENSDARG00000105504	406885
ENSDARG00000061108	2033
ENSDARG00000109683	420
ENSDARG00000109683	419
ENSDARG00000054833	4924
ENSDARG00000101256	1981
ENSDARG00000042282	3655
ENSDARG00000100465	119467
ENSDARG00000039142	10092
ENSDARG00000069293	197
ENSDARG00000062055	152006
ENSDARG00000089578	143570
ENSDARG00000004753	4638
ENSDARG00000014796	7481
ENSDARG00000027187	84148
ENSDARG00000028478	25840
ENSDARG00000071306	2695
ENSDARG00000104283	8476
ENSDARG00000110147	28970
ENSDARG00000036764	10456
ENSDARG00000061204	11218
ENSDARG00000045773	100996939
ENSDARG00000097285	290
ENSDARG00000033411	9478
ENSDARG00000060008	79802
ENSDARG00000039255	9903
ENSDARG00000004502	55758
ENSDARG00000015749	84343
ENSDARG00000015869	85413
ENSDARG00000015829	4343
ENSDARG00000004871	4486
ENSDARG00000039937	374355
ENSDARG00000070230	160428
ENSDARG00000113626	79759
ENSDARG00000053070	9570
ENSDARG00000018476	5062
ENSDARG00000043687	55776
ENSDARG00000104550	1181
ENSDARG00000031049	84966
ENSDARG00000010276	5743
ENSDARG00000042962	9993
ENSDARG00000062978	115948
ENSDARG00000045851	3742
ENSDARG00000045851	26290
ENSDARG00000094747	10964
ENSDARG00000094747	10561
ENSDARG00000098216	83953
ENSDARG00000101084	25884
ENSDARG00000101084	8646
ENSDARG00000099236	151011
ENSDARG00000016691	928
ENSDARG00000036305	79142
ENSDARG00000111125	55303
ENSDARG00000111125	474344
ENSDARG00000111125	26157
ENSDARG00000111125	170575
ENSDARG00000038030	9978
ENSDARG00000078481	79701
ENSDARG00000074675	9924
ENSDARG00000038225	4893
ENSDARG00000028071	649
ENSDARG00000117179	55303
ENSDARG00000117179	474344
ENSDARG00000117179	26157
ENSDARG00000117179	170575
ENSDARG00000062951	57707
ENSDARG00000005648	169611
ENSDARG00000011961	1466
ENSDARG00000037320	348487
ENSDARG00000005827	1965
ENSDARG00000057562	10623
ENSDARG00000098362	79759
ENSDARG00000045878	11163
ENSDARG00000014348	9262
ENSDARG00000087403	5817
ENSDARG00000087403	57228
ENSDARG00000101561	1629
ENSDARG00000000853	25778
ENSDARG00000105112	9423
ENSDARG00000078997	85443
ENSDARG00000044975	3880
ENSDARG00000069484	153090
ENSDARG00000074604	90378
ENSDARG00000011932	23613
ENSDARG00000101679	146845
ENSDARG00000045563	51019
ENSDARG00000100149	8313
ENSDARG00000024546	5321
ENSDARG00000076490	91369
ENSDARG00000076490	55018
ENSDARG00000020212	6505
ENSDARG00000021590	9863
ENSDARG00000103642	114770
ENSDARG00000087817	55303
ENSDARG00000087817	474344
ENSDARG00000087817	26157
ENSDARG00000087817	170575
ENSDARG00000043510	8674
ENSDARG00000101419	1821
ENSDARG00000016749	53919
ENSDARG00000062933	80790
ENSDARG00000061504	55693
ENSDARG00000061504	390245
ENSDARG00000002949	5537
ENSDARG00000098280	10181
ENSDARG00000018285	5170
ENSDARG00000058924	5449
ENSDARG00000016904	10295
ENSDARG00000080347	100126318
ENSDARG00000104015	2260
ENSDARG00000104810	10000
ENSDARG00000112032	220296
ENSDARG00000021004	727
ENSDARG00000073914	642968
ENSDARG00000081704	406901
ENSDARG00000100588	25873
ENSDARG00000095241	4603
ENSDARG00000024479	10026
ENSDARG00000075887	8916
ENSDARG00000025468	665
ENSDARG00000076158	55303
ENSDARG00000076158	474344
ENSDARG00000076158	26157
ENSDARG00000076158	170575
ENSDARG00000102859	9147
ENSDARG00000011956	1748
ENSDARG00000053805	142940
ENSDARG00000090038	114132
ENSDARG00000090038	27180
ENSDARG00000090038	27036
ENSDARG00000090038	945
ENSDARG00000090038	89790
ENSDARG00000090038	27181
ENSDARG00000090038	89858
ENSDARG00000090038	946
ENSDARG00000090038	100049587
ENSDARG00000090038	8778
ENSDARG00000105133	407043
ENSDARG00000008461	51433
ENSDARG00000057353	254102
ENSDARG00000019636	10897
ENSDARG00000020986	90353
ENSDARG00000090277	114132
ENSDARG00000090277	27180
ENSDARG00000090277	27036
ENSDARG00000090277	945
ENSDARG00000090277	89790
ENSDARG00000090277	27181
ENSDARG00000090277	89858
ENSDARG00000090277	946
ENSDARG00000090277	100049587
ENSDARG00000090277	8778
ENSDARG00000044001	654346
ENSDARG00000041715	83875
ENSDARG00000110635	55303
ENSDARG00000110635	474344
ENSDARG00000110635	26157
ENSDARG00000110635	170575
ENSDARG00000076192	27063
ENSDARG00000017772	4190
ENSDARG00000062310	80232
ENSDARG00000052919	155
ENSDARG00000112349	57101
ENSDARG00000079725	1660
ENSDARG00000099348	3655
ENSDARG00000041381	56938
ENSDARG00000098859	8602
ENSDARG00000062000	25841
ENSDARG00000008861	339488
ENSDARG00000007739	476
ENSDARG00000077265	112840
ENSDARG00000063088	2865
ENSDARG00000063088	2866
ENSDARG00000063088	2867
ENSDARG00000112723	63895
ENSDARG00000035952	1039
ENSDARG00000104574	5046
ENSDARG00000074554	6302
ENSDARG00000071403	4946
ENSDARG00000020529	26061
ENSDARG00000109604	79759
ENSDARG00000061936	26267
ENSDARG00000102477	134429
ENSDARG00000045618	1211
ENSDARG00000078520	121457
ENSDARG00000059202	10100
ENSDARG00000099412	63827
ENSDARG00000009950	8721
ENSDARG00000078916	25884
ENSDARG00000078916	8646
ENSDARG00000099451	619556
ENSDARG00000057006	132720
ENSDARG00000008982	845
ENSDARG00000053405	6652
ENSDARG00000073732	79784
ENSDARG00000054186	23413
ENSDARG00000020041	57020
ENSDARG00000006272	64398
ENSDARG00000031046	6097
ENSDARG00000021287	7879
ENSDARG00000073721	56916
ENSDARG00000015236	65263
ENSDARG00000076414	83715
ENSDARG00000009336	83543
ENSDARG00000053474	126668
ENSDARG00000078177	56971
ENSDARG00000069446	1621
ENSDARG00000021855	405
ENSDARG00000010729	10964
ENSDARG00000010729	10561
ENSDARG00000060372	5362
ENSDARG00000061444	54577
ENSDARG00000061444	54600
ENSDARG00000061444	54657
ENSDARG00000061444	54578
ENSDARG00000061444	54576
ENSDARG00000061444	54579
ENSDARG00000061444	54659
ENSDARG00000061444	54575
ENSDARG00000107947	79956
ENSDARG00000078624	23229
ENSDARG00000068678	84223
ENSDARG00000026246	140
ENSDARG00000008772	786
ENSDARG00000045092	80279
ENSDARG00000099339	29763
ENSDARG00000075045	5473
ENSDARG00000026736	3570
ENSDARG00000026736	9466
ENSDARG00000026736	3561
ENSDARG00000104765	1111
ENSDARG00000056773	25823
ENSDARG00000056773	64499
ENSDARG00000056773	7177
ENSDARG00000056773	23430
ENSDARG00000009637	5957
ENSDARG00000069632	2012
ENSDARG00000005541	11197
ENSDARG00000035550	387885
ENSDARG00000103852	83953
ENSDARG00000115941	55303
ENSDARG00000115941	474344
ENSDARG00000115941	26157
ENSDARG00000115941	170575
ENSDARG00000082825	406887
ENSDARG00000030173	7186
ENSDARG00000034375	50515
ENSDARG00000057737	6256
ENSDARG00000013615	5090
ENSDARG00000077143	116115
ENSDARG00000115167	89958
ENSDARG00000100082	8546
ENSDARG00000008380	29117
ENSDARG00000080009	57597
ENSDARG00000102362	8604
ENSDARG00000060115	57633
ENSDARG00000056027	3218
ENSDARG00000102772	116138
ENSDARG00000100979	5858
ENSDARG00000103333	10458
ENSDARG00000079654	6482
ENSDARG00000101453	420
ENSDARG00000101453	419
ENSDARG00000058806	128240
ENSDARG00000087243	7879
ENSDARG00000055223	84448
ENSDARG00000039270	10490
ENSDARG00000062640	131096
ENSDARG00000013926	220963
ENSDARG00000076270	11093
ENSDARG00000102216	1739
ENSDARG00000027611	8436
ENSDARG00000017696	27042
ENSDARG00000028336	27294
ENSDARG00000036911	9522
ENSDARG00000028067	665
ENSDARG00000041921	3281
ENSDARG00000057456	5533
ENSDARG00000010934	255928
ENSDARG00000060187	646457
ENSDARG00000098319	406968
ENSDARG00000103308	4485
ENSDARG00000086048	55303
ENSDARG00000086048	474344
ENSDARG00000086048	26157
ENSDARG00000086048	170575
ENSDARG00000115760	55303
ENSDARG00000115760	474344
ENSDARG00000115760	26157
ENSDARG00000115760	170575
ENSDARG00000105014	4361
ENSDARG00000052360	786
ENSDARG00000062450	27246
ENSDARG00000006372	54577
ENSDARG00000006372	54600
ENSDARG00000006372	54657
ENSDARG00000006372	54578
ENSDARG00000006372	54576
ENSDARG00000006372	54579
ENSDARG00000006372	54659
ENSDARG00000006372	54575
ENSDARG00000052881	25822
ENSDARG00000075972	81566
ENSDARG00000082824	406917
ENSDARG00000070787	3728
ENSDARG00000092660	339761
ENSDARG00000017397	6599
ENSDARG00000102861	64788
ENSDARG00000079350	55279
ENSDARG00000033175	6635
ENSDARG00000030824	57488
ENSDARG00000088693	127579
ENSDARG00000101431	2622
ENSDARG00000001909	50853
ENSDARG00000063481	55303
ENSDARG00000063481	474344
ENSDARG00000063481	26157
ENSDARG00000063481	170575
ENSDARG00000015144	387694
ENSDARG00000043640	55839
ENSDARG00000100789	55848
ENSDARG00000098347	55303
ENSDARG00000098347	474344
ENSDARG00000098347	26157
ENSDARG00000098347	170575
ENSDARG00000017093	10328
ENSDARG00000005842	928
ENSDARG00000073802	129684
ENSDARG00000077081	124565
ENSDARG00000104895	1731
ENSDARG00000090822	5860
ENSDARG00000101462	83852
ENSDARG00000006029	4048
ENSDARG00000016348	57609
ENSDARG00000090099	55303
ENSDARG00000090099	474344
ENSDARG00000090099	26157
ENSDARG00000090099	170575
ENSDARG00000015352	55341
ENSDARG00000090981	158830
ENSDARG00000025703	29958
ENSDARG00000044134	55699
ENSDARG00000059079	84313
ENSDARG00000088367	79759
ENSDARG00000104775	646627
ENSDARG00000030804	84498
ENSDARG00000088567	6944
ENSDARG00000044059	10637
ENSDARG00000044059	7044
ENSDARG00000019856	476
ENSDARG00000070686	10423
ENSDARG00000103846	3309
ENSDARG00000027638	390083
ENSDARG00000027638	390084
ENSDARG00000027638	120793
ENSDARG00000027638	120796
ENSDARG00000058145	540
ENSDARG00000001804	201158
ENSDARG00000001804	100533496
ENSDARG00000009346	4076
ENSDARG00000060322	10964
ENSDARG00000060322	10561
ENSDARG00000069150	6016
ENSDARG00000024717	8991
ENSDARG00000101759	9456
ENSDARG00000068096	22809
ENSDARG00000043795	396
ENSDARG00000044203	285362
ENSDARG00000042937	374955
ENSDARG00000088023	3820
ENSDARG00000088023	29121
ENSDARG00000088023	160365
ENSDARG00000088023	969
ENSDARG00000088023	51348
ENSDARG00000088023	9976
ENSDARG00000088023	100431172
ENSDARG00000088023	387836
ENSDARG00000088023	51266
ENSDARG00000088023	160364
ENSDARG00000088023	387837
ENSDARG00000088023	283420
ENSDARG00000088023	51267
ENSDARG00000088023	64581
ENSDARG00000088023	4973
ENSDARG00000088023	3824
ENSDARG00000095673	10964
ENSDARG00000095673	10561
ENSDARG00000004696	60678
ENSDARG00000041645	5858
ENSDARG00000045428	84693
ENSDARG00000074161	23112
ENSDARG00000036109	4580
ENSDARG00000099476	23705
ENSDARG00000038489	93010
ENSDARG00000020031	5010
ENSDARG00000110470	5800
ENSDARG00000058548	11149
ENSDARG00000076962	81544
ENSDARG00000101777	10611
ENSDARG00000069329	644168
ENSDARG00000042010	5313
ENSDARG00000102291	1936
ENSDARG00000056338	26099
ENSDARG00000042440	5027
ENSDARG00000070083	506
ENSDARG00000099653	5708
ENSDARG00000016238	10550
ENSDARG00000069995	283417
ENSDARG00000045493	55508
ENSDARG00000055373	6405
ENSDARG00000059362	284119
ENSDARG00000069944	53829
ENSDARG00000093460	9293
ENSDARG00000075980	128218
ENSDARG00000010018	9444
ENSDARG00000090818	11094
ENSDARG00000020621	162
ENSDARG00000017337	387263
ENSDARG00000019222	79590
ENSDARG00000076520	4094
ENSDARG00000098078	406953
ENSDARG00000097826	2813
ENSDARG00000023933	6498
ENSDARG00000011515	84876
ENSDARG00000006832	50614
ENSDARG00000040251	1513
ENSDARG00000070387	283927
ENSDARG00000008502	56902
ENSDARG00000070214	254428
ENSDARG00000019231	6709
ENSDARG00000020053	85407
ENSDARG00000063354	80325
ENSDARG00000060477	23355
ENSDARG00000095076	55303
ENSDARG00000095076	474344
ENSDARG00000095076	26157
ENSDARG00000095076	170575
ENSDARG00000016479	54577
ENSDARG00000016479	54600
ENSDARG00000016479	54657
ENSDARG00000016479	54578
ENSDARG00000016479	54576
ENSDARG00000016479	54579
ENSDARG00000016479	54659
ENSDARG00000016479	54575
ENSDARG00000045249	60491
ENSDARG00000104225	81565
ENSDARG00000038655	55966
ENSDARG00000009868	80344
ENSDARG00000103712	84814
ENSDARG00000014013	3930
ENSDARG00000009748	1677
ENSDARG00000102858	5817
ENSDARG00000102858	5819
ENSDARG00000102858	57228
ENSDARG00000099021	9869
ENSDARG00000100483	27287
ENSDARG00000100483	1748
ENSDARG00000024602	64746
ENSDARG00000045680	23534
ENSDARG00000077126	6625
ENSDARG00000032272	6303
ENSDARG00000009134	3142
ENSDARG00000098140	338692
ENSDARG00000080467	406959
ENSDARG00000098623	219844
ENSDARG00000103659	53630
ENSDARG00000028346	54997
ENSDARG00000043173	1990
ENSDARG00000014680	374655
ENSDARG00000026248	6512
ENSDARG00000073792	11253
ENSDARG00000075700	151112
ENSDARG00000058598	64321
ENSDARG00000032970	1327
ENSDARG00000090501	420
ENSDARG00000090501	419
ENSDARG00000012840	79796
ENSDARG00000040910	286676
ENSDARG00000006477	414301
ENSDARG00000069989	54796
ENSDARG00000078604	26000
ENSDARG00000032218	79611
ENSDARG00000000837	51429
ENSDARG00000081350	406911
ENSDARG00000100294	79759
ENSDARG00000058352	23597
ENSDARG00000027461	84326
ENSDARG00000044752	5025
ENSDARG00000102302	57599
ENSDARG00000101626	382
ENSDARG00000060861	55157
ENSDARG00000103543	2793
ENSDARG00000019920	10637
ENSDARG00000019920	7044
ENSDARG00000104193	420
ENSDARG00000104193	419
ENSDARG00000117133	1475
ENSDARG00000092112	10452
ENSDARG00000099406	26103
ENSDARG00000074481	8408
ENSDARG00000008858	9420
ENSDARG00000043334	8030
ENSDARG00000031100	10625
ENSDARG00000107086	63895
ENSDARG00000104264	114786
ENSDARG00000062794	55521
ENSDARG00000033726	7252
ENSDARG00000104106	2052
ENSDARG00000013976	8416
ENSDARG00000039220	81849
ENSDARG00000014428	5528
ENSDARG00000103988	389827
ENSDARG00000103485	79092
ENSDARG00000063555	4150
ENSDARG00000071463	284021
ENSDARG00000071463	2210
ENSDARG00000082394	406919
ENSDARG00000041540	6799
ENSDARG00000041540	6817
ENSDARG00000041540	6818
ENSDARG00000099599	83953
ENSDARG00000075159	4241
ENSDARG00000052782	2743
ENSDARG00000078500	7818
ENSDARG00000056077	149095
ENSDARG00000103019	2950
ENSDARG00000102762	23533
ENSDARG00000062020	23199
ENSDARG00000077205	79759
ENSDARG00000011855	22848
ENSDARG00000089661	10964
ENSDARG00000089661	10561
ENSDARG00000060580	55617
ENSDARG00000028748	56889
ENSDARG00000098652	27328
ENSDARG00000013117	10227
ENSDARG00000075916	7637
ENSDARG00000075916	64763
ENSDARG00000075916	25888
ENSDARG00000075916	197407
ENSDARG00000075916	65988
ENSDARG00000075916	92595
ENSDARG00000075916	146540
ENSDARG00000075916	146542
ENSDARG00000075916	115509
ENSDARG00000051854	81620
ENSDARG00000100875	8139
ENSDARG00000070050	6423
ENSDARG00000006617	8774
ENSDARG00000005821	4688
ENSDARG00000104325	5341
ENSDARG00000031678	1290
ENSDARG00000100163	9878
ENSDARG00000104984	574455
ENSDARG00000069945	64805
ENSDARG00000071150	23152
ENSDARG00000002952	6608
ENSDARG00000007412	6513
ENSDARG00000090721	353274
ENSDARG00000101441	51474
ENSDARG00000101914	284207
ENSDARG00000096856	79759
ENSDARG00000059043	4908
ENSDARG00000095553	55891
ENSDARG00000016056	3140
ENSDARG00000058058	3479
ENSDARG00000102611	401236
ENSDARG00000029051	2632
ENSDARG00000058869	4752
ENSDARG00000090914	128209
ENSDARG00000090914	105378952
ENSDARG00000016964	63933
ENSDARG00000103817	131616
ENSDARG00000007812	6670
ENSDARG00000090170	84440
ENSDARG00000063370	10110
ENSDARG00000067817	5565
ENSDARG00000011870	221833
ENSDARG00000035660	79932
ENSDARG00000076919	57722
ENSDARG00000025974	260425
ENSDARG00000071378	125988
ENSDARG00000102797	2774
ENSDARG00000098241	2175
ENSDARG00000030614	6857
ENSDARG00000016809	5566
ENSDARG00000078142	9043
ENSDARG00000045596	11228
ENSDARG00000105128	406968
ENSDARG00000101242	23174
ENSDARG00000044061	140
ENSDARG00000061265	89782
ENSDARG00000026829	23406
ENSDARG00000014806	201562
ENSDARG00000070694	11248
ENSDARG00000102066	59277
ENSDARG00000019093	2358
ENSDARG00000019093	2359
ENSDARG00000019093	2357
ENSDARG00000033899	1173
ENSDARG00000091969	28
ENSDARG00000089873	122809
ENSDARG00000063414	10329
ENSDARG00000060319	6330
ENSDARG00000054007	153743
ENSDARG00000087709	120114
ENSDARG00000015879	7849
ENSDARG00000014059	7122
ENSDARG00000074320	9196
ENSDARG00000004861	2104
ENSDARG00000014828	26013
ENSDARG00000090472	254173
ENSDARG00000073847	64783
ENSDARG00000037415	9229
ENSDARG00000030139	6392
ENSDARG00000069439	286256
ENSDARG00000069439	401562
ENSDARG00000069439	5730
ENSDARG00000004580	23057
ENSDARG00000024211	3458
ENSDARG00000078440	55704
ENSDARG00000086419	1731
ENSDARG00000055349	63876
ENSDARG00000061143	202018
ENSDARG00000061660	126129
ENSDARG00000055443	84186
ENSDARG00000009021	1134
ENSDARG00000035985	125228
ENSDARG00000103849	4190
ENSDARG00000043288	55364
ENSDARG00000098753	9844
ENSDARG00000091111	92610
ENSDARG00000090098	407033
ENSDARG00000101990	25823
ENSDARG00000101990	64499
ENSDARG00000101990	7177
ENSDARG00000101990	23430
ENSDARG00000070390	80308
ENSDARG00000111526	54757
ENSDARG00000009653	10184
ENSDARG00000016443	8663
ENSDARG00000000542	2960
ENSDARG00000101713	6327
ENSDARG00000023111	5340
